date_time_utc,picked_up,pitched,call_end_result,City,Name,Address,Website,Phone,Email,Google Rating,Google Reviews,Yelp Rating,Yelp Reviews,FB Rating,FB Reviews,FB Likes,FB Checkins,FB Followers,Title,Description,Adwords,Facebook Ads,Twitter Ads,LinkedIn Ads,Bing Ads,Robot Config,SSL,WordPress,FB URL,Twitter URL,LinkedIn URL,YouTube URL,Instagram URL,Category,Search Type,Crawler Status,Founded,Company Type,Company Size,BBB Profile,State,Years in Business,First Name,Last Name,Contact Job Title,Revenue,Top Keywords
,,,,,deBorja Physical Therapy and Myofascial Release - Baltimore,"848 W 36th St, Baltimore, MD 21211",https://www.deborjapt.com,4108354498,angie@deborjapt.com;contact@deborjapt.com;172d9c71dc2741ac8a0c230fb57e05c5.protect@withheldforprivacy.com,5,14,,,,,,,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/deborjapt/,,https://www.linkedin.com/in/angiedeborja/,,https://www.instagram.com/deborjapt,"Massage Therapists,Physical Therapists,Physical Therapy Clinics",yellowpages,1,,,,,,,,,,,
,,,,,United Therapeutic Center,"40 S Dundalk Ave, Dundalk, MD 21222",http://www.unitedtherapeutic.com/rehabilitation-center-send-your-referrals,4435036233,info@unitedtherapeutic.com;unitedtherapeutic@gmail.com,,,,,,,,,,1,1,0,0,0,0,0,1,0,1,,,,,,Massage Therapists,yellowpages,1,,,,,,,,,,,
,,,,,The Escape By K,"12 W Montgomery St Baltimore, MD 21230",http://www.theescapebyk.com,4106184010,support@theescapebyk.com,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Makeup Artists,Estheticians,Massage Therapy",yelp,1,,,,,,,,,,,
,,,,,All About Me Salon &amp; Day Spa,"212 Washington Ave, Towson, MD 21204",http://allaboutmedayspa.com,4108288929,info@allaboutmedayspa.com;sales@allaboutmedayspa.com,4.5,72,,,,,,,,0,1,0,0,0,0,0,1,1,0,,,,,,"Massage Therapists,Beauty Salons",yellowpages,1,,,10-Feb,,,,,,,,
,,,,,Elizabeth Arden Salon,"5100 Falls Rd, Baltimore, MD 21210",,4103233636,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage Therapists,Beauty Salons,Cosmetologists",yellowpages,,,,,,,,,,,,
,,,,,The Lavender Lotus Lounge,"5717 Falls Rd Baltimore, MD 21209",,4439931046,,,,1.3,7,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Massage,yelp,,,,,,,,,,,,
,,,,,Baltimore Medical Massage,"6501 N Charles St, Towson, MD 21204",,4109217424,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Massage Services,yellowpages,,,,,,,,,,,,
,,,,,Meyett’s Massage & Bodywork,"3701 Old Court Rd Ste 15-B Pikesville, MD 21208",,4438388686,,5,2,,,,,302452,,,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/vagaropro,https://twitter.com/vagaro,,http://www.youtube.com/vagarovideos,https://www.instagram.com/bookedonvagaro/,"Massage Therapy,Massage",yelp,,,,,,,,,,,,
,,,,,Relax Day Spa,"8200 Perry Hall Blvd, Baltimore, MD 21236",,6269277890,,4,24,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage therapist in White Marsh, Maryland",google-places,,,,,,,,,,,,
,,,,,"Goddess Within, LLC","8700 Old Harford Rd, Parkville, MD 21234",,4438034876,,5,3,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage Therapists,Alternative Medicine &amp; Health Practitioners",yellowpages,,,,,,,,,,,,
,,,,,Pampered Men - Upper Level of ConHeads Barber Shop,"861 N Howard St, Baltimore, MD 21201",,4438906131,,4.8,31,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Massage Therapists,Menu Service,Barbers",yellowpages,,,,,,,,,,,,
,,,,,Best Reflex Spa,"7712A Harford Rd Parkville, MD 21234",,4434959633,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Massage Therapy,yelp,,,,,,,,,,,,
,,,,,Rollings Neuromuscular Massage,"102 W Joppa Rd, Towson, MD 21204",,4437563863,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage Therapists,Massage Services",yellowpages,,,,,,,,,,,,
,,,,,Randall Therapeutic Services,"2641 Ashland Ave, Baltimore, MD 21205",,4435220005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Massage Therapists,yellowpages,,,,,,,,,,,,
,,,,,The Rare Touch,"9616 Reisterstown Rd Ste 125 Phenix Salon Suites Owings Mills, MD 21117",,4102056493,,,,1.4,11,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage,Massage Therapy",yelp,,,,,,,,,,,,
,,,,,Miracle Minerals &amp; Massage,"111 S Gilmor St, Baltimore, MD 21223",,4434351871,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Massage Therapists,yellowpages,,,,,,,,,,,,
,,,,,American Chiropractic Health,"7407 York Rd, Towson, MD 21204",http://www.drstuckey.net,4108217200,,4.9,61,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Chiropractors &amp; Chiropractic Services,Health &amp; Wellness Products,Massage Services",yellowpages,1,,,,,,,,,,,
,,,,,Modo Nail Bar,"14724 Baltimore Ave Ste 107 Laurel, MD 20707",http://www.modonail.com,3017251461,contact@myesalon.com,,,2.7,230,,,,,,0,0,0,0,0,0,0,0,1,0,https://www.facebook.com/MODO-NAIL-BAR-577928735686033,,,,https://www.instagram.com/modonailbar/,"Skin Care,Nail Salons,Massage",yelp,1,,,,,,,,,,,
,,,,,Massage For The Soul,"1413 Annapolis Rd Ste 106 Odenton, MD 21113",http://www.massageforthesoul.net/,4433266840,,,,1.8,13,,,,,,0,0,0,0,0,0,0,0,0,0,,,https://www.linkedin.com/company/massage-for-the-soul,,,Massage,yelp,1,,,Nov-50,,,,,,,,
,,,,,Melange Wellness,"Laurel, MD 20708",http://Melangewellness.com,3018926518,impallari@gmail.com;team@latofonts.com,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,https://www.facebook.com/melangewellness,,,https://www.youtube.com/melangewellness,https://www.instagram.com/melangewellness,"Yoga,Trainers,Massage",yelp,1,,,,,,,,,,,
,,,,,Lotus Shiatsu Salon,"7840 Washington Blvd Elkridge, MD 21075",http://lotusandshiatsumassage.com,4107990226,,1.7,6,4,1,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,"Reiki,Massage Therapy",yelp,1,,,,,,,,,,,
,,,,,LifeSpa Columbia,"7220 Lee DeForest Rd Columbia, MD 21046",,4434302124,,,,4.5,11,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Hair Salons,Day Spas,Massage",yelp,,,,,,,,,,,,
,,,,,Glen Burnie Massage Center,"302 Crain Hwy S Ste 103, Glen Burnie, MD 21061",,4107687918,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage Therapists,Holistic Practitioners,Alternative Medicine &amp; Health Practitioners",yellowpages,,,,,,,,,,,,
,,,,,Serenity Spa,"11200 Scaggsville Rd Ste 108 Fulton, MD 20723",,3014900016,,,,4.1,91,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Nail Salons,Massage,Waxing",yelp,,,,,,,,,,,,
,,,,,Natural Relaxation,"7000 Arundel Mills Cir Hanover, MD 21076",,4107965988,,,,3.7,26,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Massage,yelp,,,,,,,,,,,,
,,,,,Makairos Spa & Wellness Center,"8101 Old Sandy Spring Rd Laurel, MD 20707",,4439793452,,,,5,2,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Massage,yelp,,,,,,,,,,,,
,,,,,Welldoc Inc.,"10221 Wincopin Cir Ste 150, Columbia, MD 21044",https://www.welldoc.com,4107722290,aiyer@welldoc.com;mpeeples@welldoc.com;media@welldocinc.com;marketing@welldoc.com;bluestar@welldoc.com;jbeachell@welldoc.com;aubrey.grimm@welldoc.com;r@welldoc.com,5,3,,,,,,,,1,1,1,0,0,0,0,1,1,1,https://connect.facebook.net/en_US/fbevents.js,https://twitter.com/welldoc,https://www.linkedin.com/company/welldoc-inc,,https://www.instagram.com/welldocinc/,Health &amp; Wellness Products,yellowpages,1,2005,Privately Held,51-200,,,,,,,,
,,,,,Urbanized LLC,"4027 Veazey St NW, Washington, DC 20016",https://www.urbanized.com,2025550189,hello@urbanized.com;juanmanuel@urbanized.com;matias@urbanized.com;selome@urbanized.com;mauricio.balcazar@urbanized.com,,,,,,,,,,1,1,1,0,0,0,0,0,1,0,,,https://www.linkedin.com/in/jmbalcazar/,https://www.youtube.com/channel/UCLxAEQ5WVHvNyQ4E82mATjg,https://www.instagram.com,Health &amp; Wellness Products,yellowpages,1,2017,Privately Held,10-Feb,,,,,,,,
,,,,,HighKey Balance,"1140 19th St NW Ste 520, Washington, DC 20036",https://www.highkeybalance.com,2025586168,info@highkeybalance.com,,,,,5,6,1430,39,1400,0,0,1,0,0,0,0,0,1,0,https://www.facebook.com/hkbwellness/,,,,https://www.instagram.com/highkeybalance/?hl=en,Health &amp; Wellness Products,yellowpages,1,,,,,,,,,,,
,,,,,Complete Nutrition,"10045 Baltimore National Pike, Ellicott City, MD 21042",https://www.completenutrition.com,4109888175,support@completenutrition.com;completecare@completenutrition.com;cjwiedel@completenutrition.com;aschweitzer@completenutrition.com;contactcompletenutrition@gmail.com;rhall@completenutrition.com;customercare@completenutrition.com;tfucinaro@completenutrition.com;jharms@completenutrition.com;arodarte@completenutrition.com;aholmes@completenutrition.com;l@completenutrition.com;jknobbe@completenutrition.com;ccovington@completenutrition.com,,,,,,,,,,1,1,1,0,0,0,0,0,1,0,https://www.facebook.com/completenutrition/,https://twitter.com/CNHeadquarters,https://www.linkedin.com/company/complete-nutrition,https://www.youtube.com/user/completenutrition,https://www.instagram.com/completenutrition/,"Health &amp; Wellness Products,Health &amp; Diet Food Products,Vitamins &amp; Food Supplements",yellowpages,1,2004,Privately Held,Nov-50,,,,,,,,
,,,,,Vestergaard Frandsen Inc,"1020 19th St NW, Washington, DC 20036",http://www.vestergaard.com,2026217265,webmaster@vestergaard.com;info@vestergaard.com;hq@vestergaard.com;sac@vestergaard.com;gvb@vestergaard.com;mer@vestergaard.com;eoj@vestergaard.com;mas@vestergaard.com;isu@vestergaard.com;rpw@vestergaard.com;efc@vestergaard.com;ces@vestergaard.com;tll@vestergaard.com;eds-contracted@vestergaard.com;hpj@vestergaard.com,,,,,,,21599,,21000,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/VestergaardGroup/,https://twitter.com/vestergaard,https://www.linkedin.com/company/vestergaard/,,https://www.instagram.com/vestergaardgroup/,Health &amp; Wellness Products,yellowpages,1,1957,Privately Held,51-200,,,,,,,,
,,,,,ItWorks Health- Wellness-Beauty by Tracie,"5600 Colorado Ave NW, Washington, DC 20011",http://www.tracierickett.myitworks.com,2025175714,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Health &amp; Wellness Products,yellowpages,1,,,,,,,,,,,
,,,,,The Movement Clinic - Feldenkrais and Occupational Therapy Services,"7100 Baltimore Ave Ste 207, College Park, MD 20740",http://www.themovementclinic.org,2403288415,jutta@themovementclinic.org,,,,,,,,,,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/profile.php?id=100088035901455,,,,,"Health &amp; Wellness Products,Educational Services,Occupational Therapists",yellowpages,1,,,,,,,,,,,
,,,,,River Soul Wellness,"8120 Woodmont Ave Ste 310, Bethesda, MD 20814",http://www.riversoulwellness.com/index.cfm/fuseaction/site.splash.cfm,3018281485,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,,Health &amp; Wellness Products,yellowpages,1,,,,,,,,,,,
,,,,,National Cardiac Monitoring,"3789 Ivory Rd, Glenelg, MD 21737",http://www.nationalcardiac.com,4104421877,info@nationalcardiac.com,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,https://www.linkedin.com/company/national-cardiac-monitoring,,,Health &amp; Wellness Products,yellowpages,1,,Privately Held,Nov-50,,,,,,,,
,,,,,J.R. Watkins Products by Mint4u2shop,Serving theMaryland City Area,http://www.mint4u2shop.com,8446468482,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,https://www.facebook.com/Avon,https://twitter.com/avoninsider,,https://youtube.com/avon,https://instagram.com/avoninsider,"Health &amp; Wellness Products,Gourmet Shops,Beauty Supplies &amp; Equipment",yellowpages,1,,,,,,,,,,,
,,,,,Medicap Pharmacy,"717 213th St, Pasadena, MD 21122",http://www.medicap.com,4102557787,connie.lane@cardinalhealth.com;info@medicap.com;info@medicap.com.lb;support@digitalpharmacist.com;goss@medicap.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Health &amp; Wellness Products,Pharmacies,Diabetes Educational, Referral &amp; Support Services",yellowpages,1,,Privately Held,Nov-50,,,,,,,,
,,,,,Lifestride Inc,"3005 Bladensburg Rd NE, Washington, DC 20018",http://www.lifestride.com,2026352320,domain-tech@caleres.com;kwah@lifestride.com,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,https://www.linkedin.com/company/life-shoes,,,Health &amp; Wellness Products,yellowpages,0,,,10-Feb,,,,,,,,
,,,,,La Casa,"2574 Southaven Rd, Annapolis, MD 21401",http://www.lacasallc.com,4102245551,info@lacasallc.com,3.7,6,,,,,,,,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/LaCasaHomes?fref=ts,,,,,Health &amp; Wellness Products,yellowpages,1,,,,,,,,,,,
,,,,,Essences of Jamal Industries,"PO Box 76403, Washington, DC 20013",http://www.essencesofjamal.com,8772360600,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Health &amp; Wellness Products,Essential Oils,Aromatherapy",yellowpages,1,,,,,,,,,,,
,,,,,Medifocus Inc,"10240 Old Columbia Rd Ste G, Columbia, MD 21046",http://www.celsion.com,4102905734,jchurch@celsion.com;rreed@celsion.com;nborys@celsion.com;bllewellyn@celsion.com;gweaver@celsion.com;lmusso@celsion.com;celsion@celsion.com,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,https://www.linkedin.com/company/celsion-corporation,,,Health &amp; Wellness Products,yellowpages,0,,Public Company,Nov-50,,,,,,,,
,,,,,Voxiva Inc,"1990 K St NW Ste 400, Washington, DC 20006",http://www.care4life.com,2024190179,info@care4life.com;info@care4life.com.au;support@voxiva.com;support@care4life.com,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,https://www.facebook.com/Care4life,https://twitter.com/care4life,,,,Health &amp; Wellness Products,yellowpages,1,,,,,,,,,,,
,,,,,GNC,"7101 Democracy Blvd Spc 1118, Bethesda, MD 20817",http://www.brookstone.com,3013653611,customercare@brookstone.com;jnewcomer@brookstone.com;info@brookstone.com;customerservice@brookstone.com;media@brookstone.com;tmoynihan@brookstone.com;rfusco@brookstone.com,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,https://www.facebook.com/pg/BrookstoneOnline/posts/,https://twitter.com/brookstone,,https://www.youtube.com/user/OneInnovationWay,https://www.instagram.com/brookstone/,"Health &amp; Wellness Products,Health &amp; Diet Food Products,Herbs",yellowpages,1,,,,,,,,,,,
,,,,,Aspen Hill Body &amp; Brain Yoga,"13878 Georgia Ave, Silver Spring, MD 20906",http://www.bodynbrain.com/Aspen-hill,3018710480,customerservice@bodynbrain.com;aspenhill@bodynbrain.com;wedgwood@bodynbrain.com;kirkland@bodynbrain.com;miami@bodynbrain.com;houston@bodynbrain.com;torrance@bodynbrain.com;lakewood@bodynbrain.com;conroe@bodynbrain.com;birdroad@bodynbrain.com;bethany@bodynbrain.com;brookline@bodynbrain.com;westminster@bodynbrain.com;manhattan@bodynbrain.com;henderson@bodynbrain.com;pasadena@bodynbrain.com;northbrook@bodynbrain.com;arlington@bodynbrain.com;minnetonka@bodynbrain.com;newcity@bodynbrain.com;scottsdale@bodynbrain.com;ridgefield@bodynbrain.com;bronx@bodynbrain.com;honolulu@bodynbrain.com;buckhead@bodynbrain.com;golden@bodynbrain.com;riverwalk@bodynbrain.com;marietta@bodynbrain.com;northmerrick@bodynbrain.com;santaclara@bodynbrain.com;rockvillecentre@bodynbrain.com;albuquerque@bodynbrain.com;santafe@bodynbrain.com;mthewoodlands@bodynbrain.com;mtpropsect@bodynbrain.com;maplegrove@bodynbrain.com;pr@bodynbrain.com;tualatin@bodynbrain.com;sanramon@bodynbrain.com;ramsey@bodynbrain.com;lisa@bodynbrain.com;cgi@bodynbrain.com;eastside@bodynbrain.com,,,,,,,,,,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/BodynBrainYoga,https://twitter.com/bodynbrainyoga,,https://www.youtube.com/user/dahnyoga,https://www.instagram.com/bodynbrainyogataichi/?hl=en,"Health &amp; Wellness Products,Meditation Instruction,Holistic Practitioners",yellowpages,1,,,,,,,,,,,
,,,,,Aspire Health And Wellness LLC,"9332 Annapolis Rd Ste 304, Lanham, MD 20706",http://www.aspireforhw.com,2407645895,info@aspireforhw.com,4.6,16,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Health &amp; Wellness Products,Reducing &amp; Weight Control,Physicians &amp; Surgeons, Weight Loss Management",yellowpages,1,,,,,,,,,,,
,,,,,All Zen Boutique LLC,"6710 Laurel Bowie Rd, Bowie, MD 20715",http://www.allzenboutique.com,8774751171,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Health &amp; Wellness Products,Gift Baskets",yellowpages,1,,,,,,,,,,,
,,,,,Align Spine Health Center,"8555 16th St Ste 240, Silver Spring, MD 20910",http://www.alignspinecenter.com,3015620390,info@alignspinecenter.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/AlignSpineHealthCenter/,,,https://www.youtube.com/channel/UCboDc2Czt-SeizYnzP1DbOQ,https://www.instagram.com/info_alignspinecenter/,"Health &amp; Wellness Products,Chiropractors &amp; Chiropractic Services,Physical Therapy Clinics",yellowpages,1,,,,,,,,,,,
,,,,,Alight Spa Wellness Center,"3930 Knowles Ave suite 202, Kensington, MD 20895",http://www.alightspa.com,2404069033,alightspa@hotmail.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,https://facebook.com/kensington.alight.spa,,,,https://instagram.com/alightspa,"Beauty Salons,Health &amp; Wellness Products,Skin Care",yellowpages,1,,,,,,,,,,,
,,,,,A Breath of Wellness Life Coaching,"815 Ritchie Highway, Suite 218, Severna Park, MD 21012",http://www.abreathofwellness.com,2403041969,erin@abreathofwellness.com,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,http://www.facebook.com/2008/fbml,,,https://www.youtube.com/channel/UCwGhLRs3dQK3480Qkts8Trw?view_as=subscriber,https://www.instagram.com/abreathofwellness,"Health &amp; Wellness Products,Stress Management &amp; Prevention,Meditation Instruction",yellowpages,1,,,,,,,,,,,
,,,,,American Academy of Family Physicians,"1629 K St NW Ste 300, Washington, DC 20006",http://www.aafp.org,2022329033,aafp@aafp.org;lleibman@aafp.org;dhenley@aafp.org;bburk@aafp.org;bschoof@aafp.org;capitol@aafp.org;lmsadmin@aafp.org;sbauer@aafp.org;strategicengagements@aafp.org;contactcenter@aafp.org;afpjournal@aafp.org;fpmedit@aafp.org;copyrights@aafp.org;also@aafp.org;afmrd@aafp.org;fpeeditorial@aafp.org;memberadvantage@aafp.org;tarwars@aafp.org;cmecredit@aafp.org;fellowdegree@aafp.org;leadershipnominations@aafp.org;rps@aafp.org;cvaden@aafp.org;healthequity@aafp.org;afptoc@aafp.org,,,,,,,77654,,80000,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/familymed,https://twitter.com/aafp,https://www.linkedin.com/company/american-academy-of-family-physicians/,,https://www.instagram.com/the_aafp/,Health &amp; Wellness Products,yellowpages,1,1947,Nonprofit,201-500,,,,,,,,
,,,,,Refresh Therapeutic Massage,"4238 Ballston Quarter Wilson Blvd Ste 1257 Arlington, VA 22203",https://www.novatherapeuticmassage.com,7037215555,stmassage6537@gmail.com;btm850@gmail.com;ctm2250@gmail.com;rtm4238@gmail.com,,,4.1,112,,,,,,1,1,0,0,0,0,0,1,1,0,https://facebook.com/100063646327269,,,,,Massage Therapy,yelp,1,,,,,,,,,,,
,,,,,Massosport DC,"1001 Connecticut Ave NW # 401, Washington, DC 20036",http://www.massosportdc.com/,2027440316,info@massosportdc.com;sportsmassagedc@gmail.com;management@massosportdc.com,4.8,65,,,,,,,,1,1,0,0,0,0,0,0,1,0,http://www.facebook.com/2008/fbml,,,,http://instagram.com/massosportdc,"Massage therapist in Washington, D.C.",google-places,1,,,,,,,,,,,
,,,,,Golden Therapy Asian Massage,"5146 Leesburg Pike, Alexandria, VA 22302",https://www.asianmassagealexandria.com,7035759666,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Massage Therapists,Massage Services,Physical Therapists",yellowpages,1,,,,,,,,,,,
,,,,,Morgan Black Spas,"10111 Martin Luther King Jr Hwy Bowie,, MD 20720",https://morganblackspas.com,3016640505,impallari@gmail.com;typesetit@att.net,,,4.9,11,,,,,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/101498801857628,,https://www.linkedin.com/in/diane-royall-b-s-lssbb-83bba5122/,,https://www.instagram.com/_morganblackspas/,"Massage,Skin Care,Eyelash Service",yelp,1,,,,,,,,,,,
,,,,,Sunshine Massage Center,"401 12th St S, Arlington, VA 22202",http://www.VAsunshinemassagecenter.com,7034166699,,3.7,59,3.7,45,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,,Massage,yelp,1,,,,,,,,,,,
,,,,,Salon Jean &amp; Day Spa,"7945 Macarthur Blvd, Cabin John, MD 20818",http://www.salonjean.com,3013205326,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage Therapists,Beauty Salons,Body Wrap Salons",yellowpages,1,,,,,,,,,,,
,,,,,Massage Heights Bradlee,"3642 King St, Alexandria, VA 22302",http://www.massageheights.com/locations/va/alexandria-va/bradlee,7039317359,,,,,,,,,,,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/MassageHeights/,https://twitter.com/massageheights,https://www.linkedin.com/company/massage-heights/,https://www.youtube.com/playlist?list=PLCV4Ex-ZbmkKEiigT0UQq-mvSlpLfJXxW,https://www.instagram.com/massageheights/,Massage Therapists,yellowpages,1,,,,,,,,,,,
,,,,,Jasmine Thai Yoga Massage,"8302 Old Court House Rd Ste B Vienna, VA 22182",http://www.jasminethaiyogamassage.com/,7037120995,jasminethaiyogamassage@gmail.com,,,4.3,46,,,,,,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/wix,https://www.twitter.com/wix,,,https://www.instagram.com/wix,Massage,yelp,1,,,,,,,,,,,
,,,,,Essence of Energy Wellness Center,"11801 Park Waldorf Ln Ste 510 Waldorf, MD 20601",http://www.eoeflow.com,2406072053,info@eoeflow.com;support@schedulista.com;support@riiwards.com,,,5,5,,,1502,282,1600,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/eoeflow/,,,,https://instagram.com/eoeflow,"Reiki,Skin Care,Massage Therapy",yelp,1,2013,Partnership,2-10,,,,,,,,
,,,,,Care Connection Inc,"1215 Annapolis Rd Ste 202, Odenton, MD 21113",,4106723970,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Health &amp; Wellness Products,yellowpages,,,,,,,,,,,,
,,,,,Shamanic Healing Institute,"Historic Savage Mill Ste. 214 Box 2011 8600 Foundry St Ste 2011, Savage, MD 20763",,3013622221,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Health &amp; Wellness Products,yellowpages,,,,,,,,,,,,
,,,,,DQ~ Pharmaceutical Consultations and Herbal life Independent distributions,"2308 Greenery Ln, Silver Spring, MD 20906",,2407060578,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Health &amp; Wellness Products,Health &amp; Fitness Program Consultants,Alternative Medicine &amp; Health Practitioners",yellowpages,,,,,,,,,,,,
,,,,,"Sharif HR Consulting, LLC","6314 Windsor Mill Rd Ste 307, Gwynn Oak, MD 21207",,8007790241,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Health &amp; Wellness Products,Health &amp; Fitness Program Consultants",yellowpages,,,,,,,,,,,,
,,,,,Maryland Kangen Water Distributor,"386 Holly Trl, Crownsville, MD 21032",,3048206840,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Health &amp; Wellness Products,Water Dealers,Water Filtration &amp; Purification Equipment",yellowpages,,,,,,,,,,,,
,,,,,LA Fitness,"327 Montrose Ave Laurel, MD 20707",https://www.lafitness.com/Pages/clubhome.aspx?clubid=665,2402945867,contact@fitnessintl.com;marketing@lafitness.com;andrew.graeff@lafitness.com;help@lafitness.com;chiefprivacyofficer@fitnessintl.com;mediarelations@capressreleases.us;louiswelch@lafitness.com;johns@lafitness.com;socialmedia@lafitness.com,3.6,558,2.3,107,,,432656,762805,,1,1,1,0,0,0,0,0,1,0,https://connect.facebook.net/en_US/fbevents.js,https://twitter.com/LAFitness,,https://www.youtube.com/user/LAFitness,https://www.instagram.com/LAFitness,"Gyms,Trainers,Yoga",yelp,1,1984,Privately Held,"10,001+",,,,,,,,
,,,,,Lasting Light Wellness,"10440 Shaker Dr Ste 103, Columbia, MD 21046",http://www.lastinglightreiki.com,4109972018,info@lastinglightwellness.com;info@lastinglightreiki.com,,,,,,,,,,1,0,0,0,0,0,0,1,0,1,http://www.facebook.com/LastingLightWellness,http://www.twitter.com/LastingLightUp,,,https://www.instagram.com/lastinglightwellness/,"Health &amp; Fitness Program Consultants,Yoga Instruction,Spiritual Consultants",yellowpages,1,,,,,,,,,,,
,,,,,Om Chakra,"31 W Patrick St Ste 100, Frederick, MD 21701",http://www.omchakra.com,3012283392,omchakra@omchakra.com,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,,,,,,"Massage Therapists,Massage Services,Acupuncture",yellowpages,1,,,,,,,,,,,
